 n_tokens_title, n_tokens_content, n_unique_tokens, n_non_stop_words, n_non_stop_unique_tokens, num_hrefs, num_self_hrefs, num_imgs, num_videos, average_token_length, num_keywords, kw_min_min, kw_max_min, kw_avg_min, kw_min_max, kw_max_max, kw_avg_max, kw_min_avg, kw_max_avg, kw_avg_avg, self_reference_min_shares, self_reference_max_shares, self_reference_avg_sharess, LDA_00, LDA_01, LDA_02, LDA_03, LDA_04, global_subjectivity, global_sentiment_polarity, global_rate_positive_words, global_rate_negative_words, rate_positive_words, rate_negative_words, avg_positive_polarity, min_positive_polarity, max_positive_polarity, avg_negative_polarity, min_negative_polarity, max_negative_polarity, title_subjectivity, title_sentiment_polarity, abs_title_subjectivity, abs_title_sentiment_polarity,target
10,365,0.391061451,0.999999996,0.397887323,2,2,20,0,5.109589041,5,4,309,122.8,19700,843300,327940,1924.437956,3256.261714,2692.233147,757,757,757,0.255325234,0.040001116,0.040018378,0.040000043,0.624655229,0.378749029,0.124864025,0.021917808,0.005479452,0.8,0.2,0.243181818,0.1,0.5,-0.161111111,-0.166666667,-0.155555556,0,0,0.5,0,L
9,92,0.741573025,0.999999982,0.839285699,7,5,1,0,4.543478261,8,4,933,221.375,2500,843300,260212.5,936,3501.222222,2585.267895,787,5200,2993.5,0.375673461,0.025001115,0.025027651,0.02500111,0.549296663,0.360555556,0.107777778,0.032608696,0.02173913,0.6,0.4,0.466666667,0.4,0.5,-0.161111111,-0.166666667,-0.155555556,0,0,0.5,0,L
5,1295,0.362540193,0.999999999,0.451649601,10,10,34,0,4.732046332,8,4,570,235.5,7200,843300,168375,1924.437956,3256.261714,2570.041217,368,5200,2373.6,0.025034175,0.025000492,0.150868425,0.025000155,0.774096753,0.383251794,0.121175799,0.028571429,0.008494208,0.770833333,0.229166667,0.289864865,0.05,0.7,-0.213257576,-0.6,-0.05,0,0,0.5,0,H
10,112,0.642201829,0.999999989,0.619565211,18,3,12,1,5.571428571,7,4,782,155.4285714,14700,843300,579228.5714,2904.958963,6450.382591,4311.871531,3500,6500,5000,0.028596775,0.028587443,0.028571938,0.600001061,0.314242782,0.502777778,0.144444444,0.053571429,0.008928571,0.857142857,0.142857143,0.388888889,0.1,1,-0.6,-0.6,-0.6,0,0,0.5,0,L
11,736,0.511019283,0.999999998,0.665957445,11,0,1,0,5.09375,6,4,232,90.83333333,984,843300,164197.3333,668.6666667,3256.261714,1905.824129,0,0,0,0.033335738,0.033333532,0.866653696,0.033333448,0.033343585,0.266575964,0.058253968,0.023097826,0.017663043,0.566666667,0.433333333,0.300098039,0.033333333,1,-0.172863248,-0.5,-0.05,0,-0.1,0.5,0.1,L
13,1085,0.448563484,0.999999998,0.614439323,27,4,0,15,4.328110599,8,4,804,177.25,10800,843300,437687.5,2920.997128,5136.125724,3982.948081,633,13300,5977.666667,0.025012,0.025298644,0.025000405,0.899688862,0.025000088,0.550034939,0.202331127,0.059907834,0.021198157,0.738636364,0.261363636,0.410634366,0.1,1,-0.241037586,-0.6,-0.071428571,0,0,0.5,0,H
13,816,0.430521091,0.999999998,0.636144577,5,2,1,0,4.383578431,8,4,515,248.625,20200,843300,257287.5,2589,5524.425,3805.621112,790,790,790,0.025509295,0.025052852,0.026473363,0.156801609,0.766162882,0.470783972,0.175470383,0.051470588,0.028186275,0.646153846,0.353846154,0.453157596,0.05,1,-0.196014493,-0.6,-0.025,0.45,0.25,0.05,0.25,H
10,568,0.413043478,0.999999998,0.450738915,2,1,20,1,4.702464789,7,4,369,117.5,0,843300,171857.1429,0,3256.261714,2313.794214,6800,6800,6800,0.028655411,0.456798851,0.028604954,0.028676007,0.457264776,0.444330401,0.160826002,0.044014085,0.007042254,0.862068966,0.137931034,0.268090909,0.1,0.8,-0.341666667,-0.4,-0.166666667,0,0,0.5,0,L
10,1712,0.428571428,0.999999999,0.658663882,35,14,1,0,4.557242991,10,4,716,162,0,843300,292190,0,7266.790698,4220.387381,1400,6200,2860,0.020582091,0.020210614,0.020071572,0.918943613,0.020192109,0.505149166,0.132783084,0.055490654,0.023948598,0.698529412,0.301470588,0.423001253,0.033333333,1,-0.3507259,-0.9,-0.05,0,0,0.5,0,H
7,540,0.425213674,0.999999997,0.42783505,3,3,15,0,4.205555556,7,4,753,410.7142857,2300,843300,132371.4286,1214.28,3256.261714,2316.726626,1900,14900,8400,0.028620791,0.173873274,0.028581116,0.028572855,0.740351964,0.47034632,0.089556277,0.016666667,0.007407407,0.692307692,0.307692308,0.215572391,0.136363636,0.375,-0.2125,-0.3,-0.1,0,0,0.5,0,H
10,531,0.402321082,0.999999997,0.437823833,6,6,20,0,5.024482109,7,4,402,151.1666667,0,843300,268514.2857,0,3857.949128,2678.502106,464,18200,5275.75,0.29992009,0.02956045,0.183684428,0.455715949,0.031119082,0.482251082,0.201659452,0.030131827,0.003766478,0.888888889,0.111111111,0.307907197,0.136363636,0.5,-0.145833333,-0.166666667,-0.125,0,0,0.5,0,L
14,425,0.597051596,0.999999997,0.70383275,19,5,8,2,4.858823529,10,4,993,366.5555556,0,843300,294530,0,8736.533333,3731.291512,955,20300,8971,0.020011779,0.020312165,0.020000572,0.91967184,0.020003644,0.533080808,0.126294799,0.042352941,0.018823529,0.692307692,0.307692308,0.340151515,0.1,0.8,-0.416319444,-1,-0.125,0,0,0.5,0,H
11,571,0.512323943,0.999999997,0.68249258,8,4,1,0,5.082311734,9,4,629,137.8571429,0,843300,260666.6667,0,10469,2769.993921,1100,2100,1600,0.022273654,0.022228338,0.813909492,0.022223973,0.119364543,0.419822813,0.095501107,0.028021016,0.015761821,0.64,0.36,0.389732143,0.05,0.75,-0.236574074,-0.7,-0.05,0,0,0.5,0,L
8,1115,0.467213114,0.999999999,0.631424375,9,3,12,0,4.428699552,10,4,399,116.7,32700,843300,175310,2461.251656,4136.244548,3379.157519,925,16000,8462.5,0.204056175,0.269638013,0.020094518,0.485986833,0.020224461,0.499221491,0.017039479,0.0367713,0.034080717,0.518987342,0.481012658,0.310960828,0.05,0.6,-0.314611448,-1,-0.05,0.45,0.3,0.05,0.3,H
10,200,0.616216213,0.999999992,0.642857138,7,2,13,1,4.505,6,4,735,178.2,0,843300,562566.6667,0,5136.125724,3177.97342,11400,23000,17200,0.033390352,0.237723843,0.193431712,0.502102759,0.033351333,0.470512821,0.091025641,0.04,0.01,0.8,0.2,0.322916667,0.1,0.5,-0.45,-0.7,-0.2,0.4,-0.2,0.1,0.2,H
7,283,0.655172411,0.999999995,0.698492459,15,7,18,1,4.752650177,8,4,651,184.1428571,0,843300,331350,0,4760.695652,3106.342326,1100,13300,4760,0.025036696,0.225560509,0.025001064,0.699395307,0.025006424,0.410701553,0.231844044,0.042402827,0.007067138,0.857142857,0.142857143,0.418506494,0.136363636,1,-0.483333333,-0.8,-0.166666667,0,0,0.5,0,L
12,438,0.592137591,0.999999997,0.665529008,27,4,12,0,4.598173516,7,4,455,204.4,0,843300,164628.5714,0,3253.475055,1860.176603,1400,2600,2000,0.028575539,0.737932647,0.028573797,0.029160612,0.175757405,0.590028189,-0.008773784,0.043378995,0.04109589,0.513513514,0.486486486,0.447248804,0.1,1,-0.493055556,-0.7,-0.1,0.666666667,-0.7,0.166666667,0.7,H
9,665,0.525396825,0.999999997,0.706632651,7,5,15,0,4.403007519,7,4,181,81.28571429,5000,843300,202000,1177.473684,3253.475055,2564.25932,834,19700,7444.666667,0.028666694,0.169625061,0.028579799,0.029284033,0.743844413,0.401890125,0.126119529,0.033082707,0.018045113,0.647058824,0.352941176,0.377469008,0.0625,1,-0.194907407,-0.433333333,-0.05,0,0,0.5,0,L
10,353,0.604046241,0.999999996,0.756637165,9,4,1,0,4.481586402,5,4,683,231,6000,843300,230780,1968.857143,3651.790497,3076.391378,358,4600,1981.666667,0.524433308,0.040002348,0.040003211,0.040617973,0.354943161,0.405892256,0.135409652,0.053824363,0.014164306,0.791666667,0.208333333,0.257737526,0.1,0.8,-0.173333333,-0.3,-0.1,0,0,0.5,0,L
10,1110,0.40018315,0.999999998,0.616838487,5,0,1,1,4.154954955,5,4,211,73.8,50200,843300,210580,1899.610553,3742.998532,2756.253833,0,0,0,0.149434978,0.040014964,0.73042529,0.040087294,0.040037474,0.58384675,0.194675555,0.054054054,0.017117117,0.759493671,0.240506329,0.420269481,0.05,1,-0.470614035,-1,-0.125,0,0,0.5,0,H
11,330,0.629969417,0.999999995,0.76328502,6,3,1,1,4.715151515,6,4,294,88.16666667,15800,843300,345983.3333,1969.595238,5127.797429,3360.397314,898,898,898,0.03333505,0.034434631,0.210427436,0.688469476,0.033333407,0.547522848,0.102272727,0.045454545,0.015151515,0.75,0.25,0.352737374,0.136363636,1,-0.33,-0.5,-0.125,0,0,0.5,0,L
12,301,0.606666665,0.999999995,0.747311824,17,1,13,0,4.697674419,8,4,440,126.875,16100,843300,287400,3088.736983,7963.633838,4475.374037,53200,53200,53200,0.025000512,0.427021809,0.025000018,0.497977434,0.025000227,0.563888889,0.191145833,0.03986711,0.013289037,0.75,0.25,0.4875,0.1,1,-0.525,-0.8,-0.1,1,0.5,0.5,0.5,H
12,245,0.675438594,0.999999994,0.7183908,23,7,8,0,5.065306122,7,4,783,213.2857143,4700,843300,271028.5714,1923.333333,5127.797429,3314.690578,1900,5300,3600,0.028706491,0.028674678,0.028601504,0.599934251,0.314083076,0.548303412,0.090418895,0.040816327,0.016326531,0.714285714,0.285714286,0.247212121,0.136363636,0.5,-0.25,-0.4,-0.1,0.5,-0.1875,0,0.1875,H
12,518,0.587044533,0.999999997,0.68695652,29,8,0,21,4.945945946,10,4,768,340.8,2600,843300,281960,1374.6,7001.461538,4143.786855,579,11000,4526.333333,0.020016448,0.020167617,0.020026792,0.919788976,0.020000168,0.605169753,0.217283951,0.034749035,0.015444015,0.692307692,0.307692308,0.585648148,0.1,1,-0.251388889,-0.333333333,-0.1,0,0,0.5,0,H
11,88,0.737499991,0.999999981,0.907407391,5,3,0,1,4.704545455,10,4,1300,298.7142857,0,843300,404750,0,7781.818182,3771.571992,3800,3800,3800,0.020001458,0.02000818,0.118897398,0.621230036,0.219862928,0.388744589,0.183766234,0.034090909,0.022727273,0.6,0.4,0.495454545,0.136363636,0.85,-0.1,-0.1,-0.1,0.55,0.2,0.05,0.2,H
11,170,0.709090905,0.99999999,0.823529404,3,2,0,1,4.847058824,7,4,150,77.33333333,0,843300,215671.4286,0,3806.242424,2668.604342,15600,15600,15600,0.173658497,0.172259227,0.028579768,0.028575825,0.596926682,0.399801587,0.093650794,0.035294118,0.023529412,0.6,0.4,0.461111111,0.033333333,0.9,-0.363888889,-0.6,-0.155555556,0.144444444,-0.177777778,0.355555556,0.177777778,H
10,563,0.50819672,0.999999997,0.737373735,8,3,1,0,4.312611012,8,4,165,82.83333333,0,843300,228087.5,0,5012.670124,2489.545143,1400,1400,1400,0.120659039,0.025297596,0.331193133,0.176280022,0.34657021,0.464858339,0.05280303,0.03374778,0.023090586,0.59375,0.40625,0.320960925,0.0625,0.6,-0.254487179,-1,-0.05,1,0.5,0.5,0.5,L
9,1148,0.412280701,0.999999998,0.632786884,9,5,1,1,4.339721254,5,4,451,148.6,20300,843300,242080,2096.100619,3253.475055,2700.598797,18600,18600,18600,0.040578691,0.838765554,0.040080367,0.04057499,0.040000398,0.476513728,0.213401591,0.06010453,0.023519164,0.71875,0.28125,0.460894347,0.1,1,-0.218849206,-0.7,-0.05,0,0,0.5,0,L
11,306,0.595155707,0.999999994,0.74157303,15,2,15,0,4.205882353,10,4,20200,2206.1,20000,843300,225420,3253.475055,20200,6422.563745,20500,20500,20500,0.11870869,0.020060533,0.020039609,0.622343496,0.218847672,0.622516167,0.177094356,0.049019608,0.026143791,0.652173913,0.347826087,0.571269841,0.05,1,-0.4734375,-1,-0.1875,0,0,0.5,0,H
11,293,0.653136529,0.999999994,0.840490792,5,2,0,11,4.33447099,7,4,661,217.5,0,843300,495885.7143,0,10032,5013.675098,4400,4400,4400,0.028574816,0.174848253,0.028573533,0.739430426,0.028572973,0.379319728,-0.028809524,0.020477816,0.013651877,0.6,0.4,0.211111111,0.1,0.5,-0.375,-0.5,-0.2,0,0,0.5,0,H
11,512,0.391304347,0.999999997,0.446927373,5,4,20,0,4.93359375,9,4,368,150.7142857,0,843300,159077.7778,0,3260.845394,2123.543211,1300,1900,1600,0.022255452,0.022223541,0.151335463,0.022222829,0.781962715,0.461136364,0.159090909,0.0234375,0.001953125,0.923076923,0.076923077,0.273484848,0.1,0.5,-0.1,-0.1,-0.1,0,0,0.5,0,L
11,647,0.457006369,0.999999997,0.632311976,10,0,1,1,4.58423493,9,4,568,104.1111111,13200,843300,194411.1111,1910.673533,3260.845394,2469.694143,0,0,0,0.022222404,0.022222301,0.911101681,0.022222279,0.022231335,0.443799102,0.200392817,0.034003091,0.015455951,0.6875,0.3125,0.461880165,0.1,1,-0.189722222,-0.6,-0.1,1,0,0.5,0,L
13,484,0.567032966,0.999999996,0.757894734,15,0,1,0,4.609504132,9,4,318,99.71428571,0,843300,233411.1111,0,5120.868421,2729.153163,0,0,0,0.575718964,0.357271115,0.022223987,0.022511877,0.022274057,0.341848255,0.15887673,0.02892562,0.006198347,0.823529412,0.176470588,0.347159091,0.0625,1,-0.126851852,-0.155555556,-0.1,0.05,0,0.45,0,L
10,405,0.502525251,0.999999995,0.693023253,6,5,1,1,4.281481481,7,4,206,73.16666667,0,843300,199771.4286,0,5120.868421,2777.747846,2000,2000,2000,0.028659957,0.600625722,0.028584258,0.028764066,0.313365997,0.462720499,0.102638631,0.061728395,0.034567901,0.641025641,0.358974359,0.341060606,0.1,1,-0.258730159,-0.4,-0.1,0,0,0.5,0,L
13,622,0.50493421,0.999999997,0.622166245,27,3,20,0,4.800643087,9,4,506,222.75,0,843300,238866.6667,0,9643.0625,4693.373933,113700,113700,113700,0.022227762,0.29253288,0.02241655,0.640331544,0.022491263,0.534249834,0.081079403,0.046623794,0.028938907,0.617021277,0.382978723,0.366069189,0.0625,1,-0.348115079,-0.714285714,-0.1,0.4,-0.1,0.1,0.1,H
14,137,0.748148143,0.999999989,0.829787225,2,2,1,1,4.700729927,9,4,384,87,13900,843300,140766.6667,1910.673533,11131.03448,3802.366975,3200,3200,3200,0.022222464,0.02222335,0.570634698,0.362689545,0.022229942,0.428869048,0.205654762,0.04379562,0.01459854,0.75,0.25,0.286111111,0.033333333,0.4,-0.098214286,-0.125,-0.071428571,0.65,0.316666667,0.15,0.316666667,H
7,1120,0.437104072,0.999999998,0.629230768,16,0,1,0,4.779464286,9,4,5200,729,5200,843300,187777.7778,1853.933333,5200,2728.235969,0,0,0,0.022222393,0.022222273,0.911061835,0.022222276,0.022271223,0.430962001,0.084413179,0.038392857,0.026785714,0.589041096,0.410958904,0.41893436,0.1,1,-0.264074074,-0.8,-0.05,0,0,0.5,0,L
7,2204,0.42529274,0.999999999,0.631134969,53,16,11,0,4.789927405,7,4,440,178.5714286,53100,843300,283457.1429,2435.738024,7986.213033,3833.063962,1300,3700,2200,0.591819391,0.028601735,0.17253652,0.178268384,0.02877397,0.457812225,0.222156516,0.052177858,0.00907441,0.851851852,0.148148148,0.390442123,0.033333333,1,-0.224957265,-0.6,-0.066666667,0,0,0.5,0,H
8,1099,0.472609099,0.999999998,0.701112876,22,4,11,0,4.569608735,4,4,648,238.3333333,0,843300,384000,0,3260.845394,1815.667405,1300,2100,1666.666667,0.550095708,0.050005554,0.050003112,0.050003347,0.299892279,0.502127023,0.298568115,0.056414923,0.008189263,0.873239437,0.126760563,0.48886992,0.033333333,1,-0.237405033,-0.6,-0.066666667,0.5,0.5,0,0.5,L
10,265,0.622568091,0.999999994,0.694444441,2,2,0,7,4.690566038,6,4,768,267,0,843300,201483.3333,0,6326.619048,2921.690203,1400,10100,5750,0.033341716,0.034281081,0.033338355,0.865125722,0.033913127,0.441975309,-0.177777778,0.022641509,0.049056604,0.315789474,0.684210526,0.516666667,0.1,1,-0.6,-0.7,-0.2,0.666666667,-0.7,0.166666667,0.7,H
12,833,0.486924034,0.999999998,0.640384614,78,7,20,1,4.795918367,10,4,958,312.2,1500,843300,363480,1265.428571,8428,4193.121704,958,13900,9431.6,0.367550722,0.020169511,0.020000152,0.57226232,0.020017294,0.616976804,0.335798281,0.067226891,0.007202881,0.903225806,0.096774194,0.458187229,0.033333333,1,-0.411111111,-1,-0.1,0,0,0.5,0,H
10,362,0.517241378,0.999999995,0.626794255,25,4,10,1,4.149171271,7,4,547,207.7142857,16900,843300,423585.7143,2621.433405,8428,4576.083105,5200,6200,5700,0.173950436,0.028593973,0.028573516,0.457185578,0.311696497,0.495778419,0.251103896,0.052486188,0.016574586,0.76,0.24,0.420779221,0.1,1,-0.216666667,-0.6,-0.05,0.454545455,0.136363636,0.045454545,0.136363636,H
11,99,0.673469381,0.999999985,0.727272716,4,3,4,1,4.525252525,9,4,1400,288.875,0,843300,397622.2222,0,7237.526718,4281.169078,6000,6000,6000,0.022223214,0.136157674,0.022222817,0.797173599,0.022222697,0.742424242,-0.249494949,0.04040404,0.04040404,0.5,0.5,0.175757576,0.136363636,0.2,-0.425,-0.5,-0.2,0,0,0.5,0,H
10,516,0.515030059,0.999999997,0.708333331,13,3,8,0,4.408914729,6,4,531,227.1666667,11400,843300,312550,1790.777778,7986.213033,4270.876303,4800,4800,4800,0.033333864,0.03465389,0.033334154,0.551981371,0.34669672,0.483109668,0.202988817,0.050387597,0.019379845,0.722222222,0.277777778,0.432467532,0.1,1,-0.285555556,-0.6,-0.05,0.2,0.1,0.3,0.1,H
9,191,0.679558007,0.999999992,0.721311469,16,3,9,0,4.790575916,6,4,744,353.6666667,4100,843300,327916.6667,1528.714286,10805.07692,5661.073076,74100,74100,74100,0.033333807,0.201940788,0.0333337,0.698058057,0.033333648,0.485925926,-0.028333333,0.036649215,0.041884817,0.466666667,0.533333333,0.485714286,0.4,0.6,-0.415625,-0.6,-0.125,0.9,-0.6,0.4,0.6,H
10,1555,0.373691099,0.999999999,0.599505562,9,5,1,0,4.15562701,5,4,294,113.6,15800,843300,237280,1939.616279,3267.572999,2522.87727,522,522,522,0.0400025,0.636793082,0.24270536,0.040498847,0.040000211,0.472440651,0.147681364,0.046302251,0.017363344,0.727272727,0.272727273,0.382465127,0.033333333,1,-0.313888889,-1,-0.05,0,0,0.5,0,L
13,670,0.549141965,0.999999998,0.692857141,41,2,23,1,4.52238806,7,4,852,311.8571429,2000,843300,603171.4286,1276,69496.30769,13246.65348,18200,34700,26450,0.028944305,0.028877751,0.170591525,0.458978781,0.312607638,0.538129232,0.209452353,0.043283582,0.020895522,0.674418605,0.325581395,0.484012539,0.1,1,-0.249631519,-0.5,-0.05,0.6,0.5,0.1,0.5,H
8,498,0.621951218,0.999999997,0.741666665,22,3,17,1,5.771084337,10,4,471,167,0,843300,325100,0,5220.293626,2662.496643,11900,11900,11900,0.020062842,0.119008811,0.020021498,0.675852778,0.165054071,0.556053206,0.192594443,0.048192771,0.022088353,0.685714286,0.314285714,0.420689033,0.033333333,1,-0.311111111,-0.8,-0.05,1,0.333333333,0.5,0.333333333,H
8,350,0.501577285,0.999999995,0.568807337,22,1,11,0,4.125714286,10,57,801,314.1,7800,306100,70160,1952.720466,4051.622112,2808.976368,1200,1200,1200,0.01884437,0.018191839,0.018189484,0.018243692,0.926530616,0.475362138,0.211276224,0.051428571,0.022857143,0.692307692,0.307692308,0.367676768,0.1,0.8,-0.128125,-0.2,-0.1,0,0,0.5,0,L
7,102,0.809999992,0.999999984,0.901639329,3,1,0,0,5.156862745,7,4,541,168.5,0,843300,271900,0,5220.293626,3091.202755,18300,18300,18300,0.028572214,0.529681597,0.028571865,0.384602553,0.028571771,0.497619048,0.246428571,0.058823529,0.009803922,0.857142857,0.142857143,0.320833333,0.1,0.7,-0.2,-0.2,-0.2,0.5,0.25,0,0.25,H
10,171,0.705882349,0.999999991,0.839622634,6,4,1,0,5.122807018,7,4,753,278.1428571,7600,843300,264442.8571,2747.289799,5303.117647,3657.120361,14600,14600,14600,0.885444636,0.028619245,0.028596767,0.028642262,0.028697091,0.376755051,0.170290404,0.070175439,0.023391813,0.75,0.25,0.339141414,0.033333333,1,-0.165972222,-0.25,-0.125,0,0,0.5,0,H
9,523,0.489919354,0.999999997,0.636963694,31,1,25,0,4.782026769,5,4,744,298,0,843300,388680,0,10601.18519,5479.675419,2700,2700,2700,0.040006449,0.040030066,0.040004157,0.642638659,0.237320669,0.492767426,0.054308144,0.026768642,0.011472275,0.7,0.3,0.317295918,0.1,1,-0.261342593,-0.5,-0.05,0,0,0.5,0,H
9,1729,0.396729255,0.999999999,0.50420168,152,3,76,0,5.66454598,8,4,440,183.125,19300,843300,281687.5,3276.680974,8208.476773,4551.86267,7300,7300,7300,0.025457274,0.025011597,0.025154927,0.753929624,0.170446577,0.573897651,0.298514247,0.041642568,0.009832273,0.808988764,0.191011236,0.478974717,0.033333333,1,-0.298133484,-0.6,-0.125,0,0,0.5,0,H
15,782,0.418275418,0.999999998,0.531620552,4,3,20,0,4.859335038,9,4,368,107.875,0,843300,163477.7778,0,3276.680974,2439.597751,1300,5200,3250,0.022254577,0.022223384,0.140063843,0.022222633,0.793235563,0.431729672,0.134485553,0.033248082,0.010230179,0.764705882,0.235294118,0.296168415,0.0625,0.5,-0.3234375,-1,-0.05,0.625,0.5,0.125,0.5,H
9,166,0.770700632,0.99999999,0.92929292,6,4,1,0,4.71686747,8,4,440,118.25,33900,843300,185262.5,2867.738162,4257.88,3359.049721,1700,1700,1700,0.02578417,0.025701842,0.025632413,0.540803125,0.38207845,0.447727273,0.277272727,0.030120482,0.006024096,0.833333333,0.166666667,0.62,0.4,1,-0.05,-0.05,-0.05,0,0,0.5,0,H
8,1496,0.448129851,0.999999999,0.65614035,15,1,0,2,4.588903743,5,4,1400,360.8,26200,843300,213960,2876.663428,8771.428571,4459.954748,1500,1500,1500,0.040000242,0.040561016,0.040001044,0.23998092,0.639456777,0.460071792,0.153840124,0.054812834,0.012700535,0.811881188,0.188118812,0.377097719,0.05,1,-0.321637427,-0.7,-0.1,1,0.9,0.5,0.9,H
11,213,0.609523807,0.999999993,0.644736838,7,2,10,0,4.957746479,5,4,1000,474.8,2000,843300,366980,1285.2,8253.20438,3980.614362,15500,15500,15500,0.040001073,0.245543495,0.040000664,0.444413,0.230041769,0.533482143,0.251785714,0.028169014,0,1,0,0.419047619,0.1,1,0,0,0,1,0.4,0.5,0.4,H
11,151,0.693333329,0.999999989,0.82022471,1,1,0,1,4.655629139,6,4,938,301.1666667,180,843300,319780,180,4404.035211,2502.645305,1700,1700,1700,0.033396387,0.034595925,0.200605395,0.531143663,0.200258631,0.666633598,0.125198413,0.052980132,0.013245033,0.8,0.2,0.327380952,0.1,0.5,-0.433333333,-0.7,-0.166666667,0,0,0.5,0,H
9,503,0.476861166,0.999999997,0.629251699,3,2,1,1,4.365805169,6,4,477,134.8,0,843300,227450,0,3276.541888,2304.05092,10100,10100,10100,0.033352391,0.033335252,0.201098004,0.033333998,0.698880355,0.441122159,0.182102273,0.039761431,0.001988072,0.952380952,0.047619048,0.307613636,0.136363636,0.7,-0.125,-0.125,-0.125,0.454545455,0.136363636,0.045454545,0.136363636,L
9,898,0.468749999,0.999999998,0.673913042,13,1,1,0,4.606904232,8,4,704,255.8571429,0,843300,204747,0,3626.805556,1926.009228,507,507,507,0.506137019,0.150372706,0.292919472,0.025036096,0.025534707,0.551780458,0.274406926,0.063474388,0.011135857,0.850746269,0.149253731,0.39232722,0.05,1,-0.226666667,-0.6,-0.05,0.2,0.2,0.3,0.2,L
10,286,0.583025828,0.999999994,0.710982655,10,0,1,0,4.538461538,10,4,1300,445.6666667,0,843300,117300,0,3276.541888,1307.429569,0,0,0,0.317806998,0.262224559,0.232614126,0.167351297,0.020003021,0.487348485,0.234204545,0.048951049,0.003496503,0.933333333,0.066666667,0.377435065,0.136363636,1,-0.4,-0.4,-0.4,0.3,0.2,0.2,0.2,L
9,241,0.666666664,0.999999993,0.818840574,7,2,0,1,4.522821577,5,4,176,68,11600,843300,245680,1508.636364,4902.006562,2937.662117,18600,18600,18600,0.040002032,0.535716583,0.040088581,0.344192638,0.040000166,0.489346591,0.161647727,0.037344398,0.012448133,0.75,0.25,0.495707071,0.136363636,1,-0.291666667,-0.5,-0.175,0.5,-0.5,0,0.5,L
8,166,0.685897432,0.999999989,0.813186804,5,1,0,0,4.536144578,6,4,88,44.75,0,843300,298316.6667,0,4404.035211,2016.493199,5900,5900,5900,0.033573337,0.034176446,0.369586165,0.17263618,0.390027873,0.421693122,0.24047619,0.030120482,0,1,0,0.432857143,0.1,0.75,0,0,0,0,0,0.5,0,L
12,262,0.567460315,0.999999993,0.776119397,7,6,0,1,4.095419847,9,4,731,224.75,0,843300,154077.7778,0,4942.759596,2917.977471,41000,41000,41000,0.022438409,0.022225529,0.02222387,0.022580625,0.910531567,0.453348612,0.120297513,0.038167939,0.011450382,0.769230769,0.230769231,0.292207792,0.1,0.6,-0.27037037,-0.5,-0.155555556,0,0,0.5,0,H
